Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
2180,7,2,-1,1,6,1,2,30,1,13,13,1,3,1,1,1,-1,1,1,2,22,-1,92,21,3,23,40,50,70,40,30,30,50,30,90,50,40,90,8,40,0,-1
2181,7,2,2,1,6,1,2,61,1,14,13,1,3,1,1,1,-1,1,1,3,27,-1,85,16,16,16,60,70,71,50,51,15,51,50,85,85,30,84,31,50,50,2
2182,7,1,1,1,6,1,4,66,4,14,-1,5,3,6,1,1,-1,1,1,3,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2183,7,2,-1,1,2,1,7,42,1,13,13,1,-1,1,1,1,-1,1,-1,3,24,-1,31,50,76,63,51,51,51,80,51,51,50,55,86,60,16,51,50,84,55,4
2184,6,3,-1,1,7,1,2,28,1,13,13,7,3,1,1,1,-1,1,1,1,11,-1,84,4,17,2,50,59,76,40,0,33,61,28,95,79,85,99,0,60,0,2
2185,3,5,-1,2,99,2,8,56,1,9,10,1,2,6,1,1,-1,1,1,2,24,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2186,6,2,-1,1,6,1,2,69,3,9,-1,5,3,1,1,1,-1,1,2,4,1,-1,85,40,0,15,85,15,85,40,60,30,85,0,85,85,40,85,40,85,0,2
2187,5,4,-1,1,6,1,4,45,1,14,13,1,-1,3,3,4,3,1,1,2,28,-1,40,50,40,50,60,40,70,50,50,50,50,50,85,70,40,80,50,80,40,-1
2188,7,3,-1,1,99,2,1,69,1,9,10,5,-1,1,1,1,-1,2,-1,3,16,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2189,7,1,1,1,2,-9,6,87,6,16,-1,5,3,1,3,1,-1,1,-1,3,1,-1,0,85,85,70,100,15,0,60,100,0,60,85,100,100,0,60,60,60,100,1
2190,5,4,-1,1,99,2,7,48,6,10,-1,1,2,1,1,1,-1,2,1,2,12,-1,52,97,51,30,70,40,50,50,86,50,40,84,71,83,51,97,51,97,50,-1
2191,7,2,1,1,3,2,1,74,1,9,9,5,-1,1,1,1,-1,1,2,3,15,-1,16,72,85,71,60,39,44,70,51,34,60,45,44,66,12,78,54,96,54,1
2192,4,2,2,1,6,2,1,35,1,10,10,1,2,1,1,1,-1,1,1,2,12,-1,0,50,40,59,-9,61,97,58,99,61,50,62,30,-9,-9,98,98,-9,1,2
2193,7,1,1,1,4,1,5,56,4,9,-1,5,1,1,1,1,-1,2,-1,3,3,-1,70,80,70,90,85,20,70,65,88,45,65,50,75,85,60,98,80,55,50,-1
2194,3,2,4,1,3,2,4,50,4,16,-1,4,-1,3,3,4,4,1,1,2,27,-1,0,100,85,50,50,40,30,50,70,50,40,50,30,50,50,50,50,100,70,1
2195,5,3,-1,1,4,1,5,21,6,10,-1,1,2,5,1,1,-1,1,1,1,11,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2196,6,3,2,1,6,1,2,66,1,11,13,5,-1,3,3,4,4,1,-1,2,20,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2197,0,-1,-1,1,99,2,8,28,6,9,9,1,1,1,1,1,-1,1,1,1,7,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2198,5,2,-1,1,6,1,5,67,1,10,12,5,3,1,1,1,-1,1,1,2,21,-1,60,40,30,60,85,60,70,40,60,40,70,30,85,70,60,85,50,70,15,2
2199,5,2,5,1,99,2,8,39,6,9,10,1,1,6,1,1,-1,1,1,4,1,-1,50,0,50,50,100,0,50,50,50,50,50,50,50,100,50,100,50,100,50,5
2200,7,3,-1,1,3,1,4,36,1,13,15,1,-1,5,3,1,-1,1,1,2,27,-1,39,49,49,49,50,51,45,51,50,10,51,35,51,50,45,49,49,70,49,1
2201,5,3,4,1,4,1,1,56,1,13,13,1,-1,1,1,1,-1,1,1,2,12,-1,50,50,50,50,50,50,50,85,50,50,50,50,85,50,-9,85,40,50,50,2
2202,7,2,1,1,3,2,8,21,6,10,-1,8,3,1,1,1,-1,1,-1,1,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2203,7,2,2,1,5,1,5,-9,1,11,12,1,3,1,1,1,-1,-9,1,2,23,-1,50,50,40,40,60,40,60,40,50,40,40,50,70,50,50,100,50,50,30,-1
2204,1,4,-1,1,99,1,4,42,4,11,-1,1,-1,1,1,1,-1,1,-1,3,11,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2205,7,4,1,1,6,1,3,46,4,9,-1,1,3,-2,3,1,-1,1,1,2,11,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2206,5,4,-1,1,6,1,1,19,6,10,-1,8,3,1,1,1,-1,1,1,4,11,-1,75,0,11,50,41,79,97,82,2,49,70,16,100,51,50,41,0,50,0,-1
2207,7,2,1,1,2,1,6,-9,6,14,-1,1,-1,1,3,1,-1,1,1,1,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2208,7,2,-1,1,99,1,2,63,4,8,-1,5,-1,2,1,1,-1,1,-1,1,5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2209,7,1,2,1,5,1,1,-9,4,11,-1,4,2,1,1,1,-1,1,2,1,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2210,5,1,-1,2,5,2,8,57,1,13,14,1,1,6,1,1,-1,1,1,2,12,-1,3,51,1,15,60,31,50,40,99,1,30,51,17,98,49,97,84,71,2,2
2211,4,3,-1,1,5,1,2,48,1,10,9,1,3,1,1,1,-1,1,2,2,23,-1,61,28,61,71,61,52,62,60,25,61,41,16,88,52,71,86,51,71,31,2
2212,1,5,-1,2,4,2,8,20,6,9,-1,1,2,2,1,1,-1,2,1,1,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2213,4,2,4,1,5,1,5,37,1,12,11,1,2,1,1,1,-1,1,1,2,21,-1,50,50,0,60,100,50,85,100,100,0,50,40,100,100,60,100,50,100,0,2
2214,5,1,4,1,2,2,7,58,1,14,14,1,4,3,2,1,-1,1,1,2,28,-1,0,85,85,70,70,0,15,60,100,0,40,70,0,100,0,60,85,100,40,1
2215,7,3,4,1,2,2,8,22,6,13,-1,1,3,1,1,1,-1,1,1,4,18,-1,0,85,85,50,50,70,50,50,100,30,50,85,50,85,0,60,50,100,50,1
2216,7,1,-1,1,6,2,8,24,6,13,9,1,2,1,1,1,-1,1,2,1,3,-1,30,0,15,15,30,30,25,25,40,40,40,0,40,25,50,30,0,30,0,-1
2217,3,4,-1,1,3,1,1,51,4,10,-1,1,2,1,1,1,-1,1,1,1,7,-1,70,100,85,70,85,60,30,60,60,60,60,50,100,50,70,70,60,85,70,-1
2218,3,4,4,1,99,1,8,21,6,10,-1,1,3,3,3,4,4,1,1,2,23,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2219,7,1,2,1,6,2,8,59,6,13,-1,5,-1,1,1,1,-1,1,1,1,25,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
2220,6,1,-1,1,6,1,4,60,1,12,12,1,-1,1,1,1,-1,1,1,2,28,-1,-9,60,40,40,100,70,85,85,-9,40,70,70,100,85,60,85,70,85,0,2
2221,5,2,-1,1,3,2,4,-9,1,14,15,1,3,1,1,1,-1,1,-1,2,-9,1,0,100,100,100,100,40,35,40,100,0,40,50,30,100,0,80,70,100,80,1
2222,5,2,-1,1,5,1,4,27,6,14,13,1,-1,1,1,1,-1,1,1,2,26,-1,10,90,10,0,70,90,70,50,90,50,80,90,100,90,30,65,90,90,40,3
2223,7,1,1,1,2,2,8,54,6,16,16,1,3,6,1,1,-1,1,1,2,27,-1,100,100,100,100,100,100,40,85,100,0,100,100,100,100,0,100,100,100,100,1
2224,7,1,1,1,1,1,6,40,1,16,15,1,4,1,1,1,-1,1,2,2,28,-1,0,100,100,100,100,50,60,70,100,0,50,100,60,100,0,60,100,100,96,1
2225,5,3,-1,1,99,2,2,68,6,13,-1,5,-1,3,3,1,-1,1,2,3,25,-1,40,50,30,50,60,15,70,50,50,0,50,60,60,50,60,85,50,60,0,2
2226,1,2,1,1,6,1,5,35,1,9,-9,6,1,2,1,1,-1,1,1,1,7,-1,100,0,60,40,70,15,30,40,0,40,30,0,100,50,30,15,0,15,85,1
2227,0,-1,-1,1,99,1,4,42,1,10,10,1,3,1,1,1,-1,1,1,2,24,-1,50,30,50,30,100,50,50,40,60,50,50,85,50,100,50,100,30,50,60,-1
2228,7,1,1,1,1,1,1,65,1,14,11,1,3,1,1,1,-1,1,1,2,17,-1,0,85,85,85,85,40,70,50,100,50,50,85,85,85,0,60,100,70,85,1
2229,7,1,4,1,2,2,6,66,1,10,13,1,3,1,1,1,-1,1,1,3,26,-1,40,50,70,60,50,40,40,60,50,15,50,50,60,50,30,50,50,50,50,1
2230,5,3,-1,1,99,1,4,50,1,9,9,1,-1,1,1,1,-1,1,1,2,21,-1,60,70,50,100,70,50,50,60,70,15,70,60,85,50,50,85,50,60,30,1
2231,7,1,1,1,4,1,7,-9,1,14,14,1,-1,3,3,4,3,1,1,2,28,-1,72,92,85,51,85,51,51,70,100,38,52,85,-9,100,50,69,100,100,68,1
2232,7,4,1,1,99,1,4,90,3,8,-1,5,-1,5,1,1,-1,1,1,4,18,-1,85,73,85,85,100,70,85,100,85,100,70,70,100,85,70,98,85,85,85,1
2233,2,3,4,1,3,2,1,32,1,13,10,1,2,1,1,1,-1,1,1,2,5,-1,7,90,69,58,43,22,59,58,86,36,30,61,61,58,70,73,67,79,6,-1
2234,6,3,-1,1,5,1,2,33,6,14,-1,1,-1,1,1,1,-1,1,1,1,21,-1,50,50,40,40,50,60,60,60,85,0,40,50,70,60,60,60,40,70,30,-1
2235,5,3,1,1,99,2,8,25,6,13,13,1,2,1,1,1,-1,1,1,1,7,-1,10,85,70,-9,50,0,30,65,85,55,0,75,40,85,10,60,85,95,65,-1
2236,7,2,1,1,2,2,5,48,6,14,-1,1,3,1,1,1,-1,1,1,2,26,-1,0,95,95,50,70,45,5,45,90,0,45,65,50,90,0,60,85,95,85,1
2237,7,4,4,1,99,2,5,31,6,13,-1,1,-1,1,1,1,-1,1,1,2,27,-1,50,30,51,30,40,70,70,40,50,60,42,50,90,50,50,85,50,69,57,2
2238,5,3,2,1,6,1,2,41,1,9,10,1,-1,1,1,1,-1,1,1,2,19,-1,100,31,14,48,50,52,91,50,49,18,53,50,100,49,49,80,51,85,50,2
2239,7,3,2,1,6,2,1,84,1,10,9,5,-1,3,1,1,-1,1,-1,3,14,-1,50,51,49,50,69,50,48,83,50,50,50,50,49,68,50,85,50,84,50,-1
2240,7,2,1,1,4,1,4,43,4,13,-1,1,-1,5,1,1,-1,1,1,1,12,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2241,6,3,4,1,4,1,5,32,1,12,13,1,-1,1,1,1,-1,1,1,2,23,-1,100,0,50,50,70,50,50,100,60,50,50,0,100,100,70,100,0,85,15,2
2242,7,1,-1,1,2,2,4,25,6,12,-1,1,1,1,1,1,-1,1,1,4,15,-1,30,15,70,85,100,30,50,40,100,60,40,85,50,70,30,40,100,100,30,2
2243,7,3,2,1,6,1,2,-9,1,13,13,1,-1,3,2,4,-9,1,1,3,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2244,5,2,-1,1,2,1,2,57,1,14,13,5,3,1,1,1,-1,1,2,3,17,-1,59,71,87,84,84,6,2,32,60,2,2,62,84,70,2,71,61,70,59,1
2245,5,4,-1,2,99,1,5,19,6,9,-1,1,-1,1,1,1,-1,1,1,4,13,-1,36,2,1,51,60,61,98,71,69,32,60,0,83,99,71,77,51,60,16,2
2246,4,2,-1,1,99,1,2,32,6,14,-1,1,-1,2,1,1,-1,1,1,1,1,-1,50,85,85,70,100,70,70,70,100,50,85,100,100,100,50,40,100,100,100,-1
2247,7,1,2,1,6,1,2,56,1,10,10,1,-1,1,1,1,-1,1,1,2,13,-1,95,10,40,50,70,61,90,62,60,70,60,25,95,95,70,95,60,70,5,2
2248,7,3,2,1,3,1,1,50,1,12,12,1,3,1,1,1,-1,1,1,2,28,-1,15,80,75,60,74,61,16,70,85,60,75,80,70,85,70,80,80,95,40,1
2249,0,-1,4,1,5,2,8,-9,4,11,-1,6,3,1,1,1,-1,1,1,3,20,-1,51,85,68,63,60,63,64,60,74,68,54,61,63,68,62,69,72,78,50,-1
2250,4,3,1,1,99,1,2,53,1,10,9,1,3,2,1,1,-1,1,2,2,15,-1,1,50,51,50,85,50,2,52,51,2,-9,72,84,51,0,50,51,85,61,1
2251,7,3,-1,1,99,1,4,48,1,9,9,6,3,1,1,1,-1,1,1,2,15,4,50,50,50,70,100,50,50,85,50,40,50,100,100,100,50,100,50,85,50,2
2252,7,1,1,1,4,2,5,25,6,9,-1,6,1,1,1,1,-1,1,1,1,11,-1,50,0,40,95,90,70,85,60,100,40,41,100,85,100,50,15,100,100,40,-1
2253,7,1,5,1,7,1,4,77,1,9,10,5,-1,1,1,1,-1,1,1,2,25,-1,100,50,40,50,60,70,85,70,85,40,50,85,100,100,85,85,85,70,0,2
2254,5,2,1,1,2,2,8,19,6,9,-1,1,3,5,3,1,-1,1,1,2,15,-1,53,97,69,84,97,80,86,80,95,98,73,88,63,72,62,69,68,85,98,-1
2255,7,1,-1,1,7,1,2,82,3,14,-1,5,3,1,1,1,-1,1,1,3,19,-1,100,30,0,0,85,60,100,70,0,60,70,50,100,70,60,85,0,30,0,2
2256,7,1,2,1,1,2,8,42,1,11,15,7,4,1,1,1,-1,1,1,2,28,-1,0,55,-9,0,65,5,75,90,100,15,55,0,0,75,0,15,100,100,-9,2
2257,5,3,-1,1,5,2,4,22,6,13,-1,4,-1,1,1,1,-1,1,1,4,24,-1,50,40,70,40,70,30,70,85,85,30,50,85,85,85,60,70,50,100,15,-1
2258,7,3,-1,1,5,1,2,39,4,13,-1,1,3,1,1,1,-1,1,1,2,1,-1,30,50,50,40,60,40,60,60,60,40,40,60,85,70,60,85,60,85,15,3
2259,3,3,-1,1,99,1,2,35,1,10,8,1,2,2,1,1,-1,1,1,1,11,-1,71,50,50,51,85,52,51,51,70,40,40,60,96,86,52,41,62,99,87,-1
2260,7,1,-1,1,6,1,5,58,3,12,-1,6,-1,-2,1,1,-1,1,1,1,5,-1,100,50,50,50,100,85,85,85,50,70,-9,50,100,85,85,100,50,50,0,2
2261,5,3,-1,1,3,2,8,32,1,12,10,1,-1,1,1,1,-1,1,1,1,18,-1,0,85,80,60,100,40,40,85,85,40,50,75,60,70,15,85,50,100,50,1
2262,7,2,4,1,3,2,8,34,1,10,10,1,-1,1,1,1,-1,1,1,2,22,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
2263,2,4,2,1,5,1,2,36,1,13,13,1,3,1,1,1,-1,1,1,2,23,-1,60,52,59,-9,88,20,91,69,99,-9,85,90,95,92,75,78,97,94,59,2
2264,2,4,4,1,99,2,1,29,6,9,-1,1,2,2,1,1,-1,2,1,1,1,-1,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,100,-1
2265,7,1,-1,1,6,1,5,68,1,16,13,1,3,1,1,1,-1,1,1,3,27,-1,90,30,10,10,90,70,90,60,50,60,85,50,100,90,70,100,50,85,0,2
2266,7,1,1,1,2,2,8,67,4,14,-1,4,4,1,1,1,-1,1,1,1,1,-1,0,85,85,85,85,60,0,60,60,30,70,70,60,70,0,70,60,100,70,1
2267,7,1,1,1,3,1,2,79,1,13,14,5,-1,1,1,1,-1,1,1,2,21,-1,60,85,100,70,85,70,70,70,85,60,70,85,100,85,30,100,85,85,85,1
2268,7,3,-1,1,6,1,5,59,4,13,-1,2,2,1,1,1,-1,1,1,4,-9,-1,90,0,0,0,50,61,86,30,0,15,52,0,100,60,100,60,0,50,0,2
2269,7,3,2,1,5,2,7,61,1,14,13,5,-1,1,1,1,-1,1,1,3,14,-1,0,70,55,60,50,45,60,45,60,0,50,15,40,40,0,40,60,70,0,2
2270,5,2,4,1,3,2,4,48,1,16,14,1,-1,1,1,1,-1,1,1,2,16,-1,16,69,71,56,79,44,34,64,56,53,43,46,82,91,7,90,56,53,56,1
2271,7,1,2,1,3,2,6,54,1,13,14,2,3,1,1,1,-1,1,1,2,28,-1,51,21,31,75,51,16,55,50,51,28,9,21,51,100,9,76,50,69,59,1
2272,7,1,-1,1,99,1,5,80,1,10,10,5,3,1,1,1,-1,1,-1,2,16,-1,60,40,70,85,60,70,85,60,40,40,50,50,100,85,50,60,50,60,70,2
2273,4,3,1,1,1,1,1,30,1,13,13,1,-1,1,1,1,-1,1,1,1,15,-1,0,100,85,70,85,15,0,60,100,60,15,100,15,50,15,40,100,70,100,1
2274,7,2,-1,1,5,1,4,90,3,6,-1,5,3,5,3,1,-1,1,2,3,17,-1,-9,50,50,-9,75,40,50,30,50,5,-9,-9,75,-9,-9,85,50,-9,30,1
2275,7,2,1,1,4,2,8,37,1,9,9,1,1,5,1,1,-1,2,1,2,9,-1,-9,-9,-9,-9,82,-9,-9,-9,86,55,18,70,74,73,-9,51,78,77,70,1
2276,5,3,-1,1,6,1,3,49,1,10,9,1,2,6,1,1,-1,2,1,1,7,-1,50,50,0,30,70,40,60,60,30,60,60,0,85,85,50,100,0,85,15,2
2277,3,4,-1,2,4,1,2,29,6,9,-1,1,-1,2,1,1,-1,1,-1,1,12,-1,82,43,61,67,95,26,43,54,6,62,34,30,85,33,54,43,26,57,100,-1
2278,6,3,-1,1,99,2,8,41,1,10,12,1,3,1,1,1,-1,1,1,2,22,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2279,6,2,1,1,3,1,8,59,1,10,10,1,2,5,1,1,-1,1,1,2,23,-1,51,90,70,95,100,41,41,80,86,61,61,86,85,85,31,80,90,86,70,1
2280,3,3,-1,1,4,2,8,36,6,10,-1,1,3,1,1,1,-1,1,1,2,15,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
2281,6,3,-1,1,99,2,8,38,6,10,-1,1,-1,5,3,1,-1,1,1,3,25,1,10,70,57,61,77,25,45,43,72,12,0,50,25,75,44,40,69,79,57,1
2282,5,4,-1,1,3,2,8,47,1,13,9,1,3,1,1,1,-1,1,1,2,18,-1,40,40,70,60,50,40,30,60,70,60,30,60,50,50,50,70,40,70,50,3
2283,7,1,-1,1,6,1,2,82,1,11,11,5,-1,1,1,1,-1,1,-1,3,21,-1,87,51,41,17,70,85,92,42,50,17,86,51,85,87,70,88,51,90,16,2
2284,7,1,1,1,5,1,5,67,1,10,10,6,-1,2,1,1,-1,1,1,1,13,-1,-9,50,50,40,100,50,70,85,50,40,40,70,85,-9,50,70,60,100,85,1
2285,0,-1,-1,2,99,1,8,43,1,8,10,4,-1,3,3,4,4,1,1,2,12,-1,50,51,85,61,60,60,50,85,51,85,50,51,53,52,51,86,60,100,0,-1
2286,7,3,1,1,4,2,5,57,4,10,-1,6,-1,1,1,1,-1,2,2,1,2,-1,100,100,50,70,100,60,0,50,60,50,40,60,100,60,0,60,100,70,100,-1
2287,7,2,1,2,4,2,8,41,6,13,9,2,-1,1,3,4,2,1,1,1,21,-1,0,100,59,69,85,32,31,31,100,7,47,62,0,63,0,75,99,100,98,1
2288,7,1,2,1,6,1,2,61,4,9,-1,1,3,1,1,1,-1,1,1,2,5,-1,85,30,15,30,50,60,100,30,50,60,85,15,100,50,85,85,30,50,15,2
2289,5,4,2,1,6,2,8,65,6,16,-1,1,3,1,1,1,-1,1,2,2,21,-1,59,40,5,60,60,40,85,80,41,30,50,15,70,50,58,46,8,84,3,2
2290,7,2,2,1,7,1,1,64,1,9,9,7,3,1,1,1,-1,1,1,2,12,-1,85,60,15,0,100,85,100,40,0,30,85,15,100,70,100,85,0,100,0,2
2291,3,4,-1,1,2,2,8,27,6,16,-1,1,3,1,1,1,-1,1,1,1,11,-1,2,85,85,52,50,40,1,84,85,51,70,49,23,71,31,71,90,100,51,1
2292,5,3,2,1,6,1,2,64,1,13,13,1,2,1,1,7,1,1,2,1,13,-1,60,60,60,70,85,70,85,60,50,70,70,70,100,85,70,85,50,85,50,2
2293,4,3,-1,1,99,1,1,21,6,10,-1,1,2,6,1,1,-1,2,1,3,17,-1,75,100,75,100,100,50,60,75,85,50,60,85,100,100,75,55,85,50,100,1
2294,7,2,-1,1,3,1,1,70,6,13,-1,5,3,2,1,1,-1,2,-1,3,7,-1,85,85,85,85,85,70,70,70,70,60,70,70,100,60,50,70,70,85,60,-1
2295,7,1,-1,1,2,2,4,65,1,14,13,5,3,1,1,1,-1,1,1,2,17,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2296,7,1,-1,1,2,1,1,65,1,13,13,1,3,1,1,1,-1,1,1,3,23,-1,10,90,99,80,80,0,0,85,75,0,0,70,75,75,0,75,50,90,75,1
2297,7,3,-1,1,4,1,4,64,1,13,9,1,-1,1,1,1,-1,1,1,3,26,-1,50,100,50,50,70,50,50,50,50,40,50,50,50,50,50,95,50,85,50,1
2298,7,2,-1,1,6,1,4,76,1,14,9,5,3,1,1,1,-1,1,1,2,19,-1,70,15,30,40,100,40,85,70,60,30,30,40,85,85,60,70,60,85,15,2
2299,7,3,1,1,2,2,8,25,6,10,14,7,2,1,1,1,-1,1,1,4,7,-1,16,3,63,62,44,18,18,63,73,0,5,88,13,69,1,72,74,96,44,1
2300,7,3,-1,1,4,1,4,90,3,13,-1,5,3,1,3,4,-9,1,-1,3,22,-1,51,51,51,52,100,40,100,90,31,51,52,85,85,50,0,90,0,85,72,-1
2301,5,3,4,2,99,1,4,24,6,9,9,1,2,5,1,1,-1,2,1,3,9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2302,7,1,-1,1,5,1,5,64,1,11,12,1,2,6,1,1,-1,1,1,1,21,-1,59,50,40,61,100,31,41,41,51,30,41,100,100,61,30,31,70,70,85,1
2303,7,1,-1,1,7,1,5,69,4,13,-1,5,3,1,1,1,-1,1,2,2,12,-1,85,70,15,60,100,85,100,85,70,85,70,30,100,100,100,100,85,100,0,-1
2304,0,-1,2,1,5,1,2,41,1,13,14,1,-1,1,1,1,-1,1,1,2,15,-1,60,70,62,59,66,59,45,72,40,61,34,36,65,47,31,46,29,62,65,1
2305,7,1,-1,1,2,2,8,59,1,14,14,5,4,1,1,1,-1,1,1,2,28,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2306,5,4,-1,1,6,2,4,25,1,10,10,1,-1,1,1,1,-1,2,1,2,15,-1,60,50,0,85,30,70,85,70,50,60,60,0,85,50,50,85,30,60,0,2
2307,1,5,-1,1,4,2,8,31,6,11,10,1,3,1,1,1,-1,1,1,1,24,4,0,75,90,0,75,0,60,80,90,40,70,75,40,90,40,90,90,100,40,-1
2308,5,3,-1,1,6,1,4,50,4,9,-1,1,-1,3,1,1,-1,1,1,2,16,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2309,7,3,4,1,4,2,1,76,1,10,9,4,2,1,1,1,-1,1,2,2,17,-1,50,50,85,50,100,85,85,100,100,100,85,50,50,50,70,100,100,100,85,2
2310,7,2,-1,1,3,2,4,70,4,12,10,5,3,1,1,1,-1,1,1,1,9,-1,51,66,69,70,71,31,60,71,71,41,51,52,50,71,1,70,56,79,70,1
2311,5,3,-1,1,99,2,5,37,1,12,14,1,3,1,1,1,-1,1,1,2,20,-1,50,30,60,50,50,50,45,50,30,50,50,15,85,50,50,70,30,50,60,-1
2312,7,2,-1,1,3,2,8,65,1,95,95,5,3,1,1,1,-1,1,1,2,23,-1,60,70,60,100,70,30,70,60,70,30,70,60,70,70,50,85,85,70,85,3
2313,7,2,2,1,6,1,2,38,1,13,13,1,2,1,1,1,-1,1,1,2,18,-1,49,16,16,32,-9,-9,69,84,62,62,-9,50,70,-9,70,70,-9,72,-9,2
2314,4,3,1,1,99,1,2,-9,1,14,16,1,-1,1,1,1,-1,1,1,2,25,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
2315,7,3,-1,1,6,1,2,46,4,7,12,6,2,1,1,1,-1,1,1,1,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
2316,7,1,2,1,6,1,4,48,4,12,-1,1,-1,1,1,1,-1,1,1,1,-9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
2317,2,2,1,1,99,2,4,65,1,3,3,1,-1,5,3,4,4,1,2,4,14,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
2318,7,2,2,1,6,2,1,69,1,12,9,5,-1,1,1,1,-1,1,2,1,7,-1,51,60,3,71,41,61,95,1,51,31,51,16,89,52,60,100,17,85,2,2
2319,4,2,1,1,3,2,5,34,4,13,-1,1,3,1,3,4,4,1,1,1,17,-1,30,51,60,70,50,41,41,70,62,55,55,51,56,57,50,70,50,85,66,1
2320,3,1,-1,1,4,1,4,59,1,11,9,1,3,1,1,1,-1,1,-1,3,5,-1,48,49,50,61,50,50,51,50,60,60,38,0,98,30,50,92,50,95,0,2
2321,4,3,4,1,99,1,1,28,1,9,9,4,2,1,1,1,-1,1,1,1,1,-1,94,3,50,80,70,48,30,61,4,46,2,49,100,80,32,100,3,68,60,2
2322,7,1,-1,1,2,2,6,56,1,13,13,4,3,5,3,4,3,1,1,2,22,-1,0,60,85,100,70,0,0,70,100,50,15,60,50,85,0,60,70,70,60,-1
2323,2,4,-1,1,2,2,2,34,1,9,11,1,-1,1,1,1,-1,1,1,2,24,-1,50,73,60,100,73,3,50,25,100,16,11,51,50,100,0,82,85,100,80,1
2324,7,1,-1,1,6,1,1,54,4,13,-1,1,3,1,1,1,-1,1,1,3,13,-1,70,1,29,61,71,60,89,14,38,13,70,40,90,84,85,92,3,71,2,2
